{0.01, {-4.9525000000000245, -4.468308903143222}}
{0.88, {-6.225673780257371, -5.8089760516208955}}
{0.89, {-6.259171466128193, -5.833323197499695}}
{0.9, {-6.292695220575, -5.857706383445152}}
{0.91, {-6.326244764357641, -5.882125029537461}}
{0.92, {-6.359819823659518, -5.90657856773755}}
{0.93, {-6.39342012991509, -5.931066441584255}}
{0.9400000000000001, {-6.427045419644225, -5.955588105901346}}
{0.9500000000000001, {-6.4606954342941485, -5.980143026514076}}
{0.9600000000000001, {-6.494369920087918, -6.004730679975132}}
{0.97, {-6.52806862787911, -6.029350553298866}}
{0.98, {-6.5617913130126455, -6.054002143704295}}
{0.99, {-6.595537735191347, -6.0786849583657}}
{1., {-6.629307658347728, -6.10339851417113}}
{1.01, {-6.66310085052115, -6.128142337488234}}
{1.02, {-6.696917083739757, -6.152915963936922}}
{1.03, {-6.730756133906897, -6.177718938169137}}
{1.04, {-6.764617780692335, -6.202550813654767}}
{1.05, {-6.7985018074272325, -6.227411152474113}}
{1.06, {-6.83240800100349, -6.252299525115918}}
{1.07, {-6.866336151776753, -6.277215510281966}}
{1.08, {-6.900286053472913, -6.30215869469619}}
{1.09, {-6.934257503098471, -6.327128672920297}}
{1.1, {-6.968250300853794, -6.35212504717359}}
{1.11, {-7.0022642500497625, -6.3771474271582225}}
{1.12, {-7.036299157027342, -6.402195429889586}}
{1.1300000000000001, {-7.070354831080114, -6.433661745500887}}
{1.1400000000000001, {-7.104431084379523, -6.467860305705561}}
{1.1500000000000001, {-7.138527731902774, -6.502079247814859}}
{1.1600000000000001, {-7.17264459136315, -6.536318384963321}}
{1.17, {-7.2067814831429, -6.570577532996954}}
{1.18, {-7.240938230228385, -6.604856510409496}}
{1.19, {-7.275114658147328, -6.639155138280286}}
{1.2, {-7.309310594908359, -6.673473240214642}}
{1.21, {-7.34352587094239, -6.707810642285955}}
{1.22, {-7.377760319046205, -6.742167172979574}}
{1.23, {-7.412013774327567, -6.776542663138895}}
{1.24, {-7.4462860741524795, -6.810936945912809}}
{1.25, {-7.480577058093879, -6.84534985670479}}
{1.26, {-7.514886567882137, -6.879781233123976}}
{1.27, {-7.549214447357098, -6.914230914937355}}
{1.28, {-7.583560542421613, -6.9486987440237185}}
{1.29, {-7.617924700996653, -6.983184564328812}}
{1.3, {-7.652306772977621, -7.017688221822078}}
{1.31, {-7.686706610192202, -7.052209564454454}}
{1.32, {-7.721124066359417, -7.086748442117796}}
{1.33, {-7.755558997050006, -7.12130470660507}}
{1.34, {-7.790011259647892, -7.1558782115721}}
{1.35, {-7.824480713312881, -7.190468812500165}}
{1.36, {-7.858967218944455, -7.225076366659887}}
{1.37, {-7.893470639146726, -7.2597007330760865}}
{1.3800000000000001, {-7.927990838194299, -7.294341772493623}}
{1.3900000000000001, {-7.96252768199913, -7.328999347344248}}
{1.4000000000000001, {-7.9970810380784085, -7.363673321714283}}
{1.4100000000000001, {-8.031650775523406, -7.398363561313362}}
{1.42, {-8.066236764968986, -7.433069933444021}}
{1.43, {-8.100838878564515, -7.46779230697205}}
{1.44, {-8.1354569899447, -7.502530552297622}}
{1.45, {-8.170090974202202, -7.5372845413273595}}
{1.46, {-8.204740707860308, -7.572054147447024}}
{1.47, {-8.239406068846773, -7.606839245495105}}
{1.48, {-8.274086936468063, -7.641639711736625}}
{1.49, {-8.308783191384673, -7.676455423838608}}
{1.5, {-8.343494715586647, -7.711286260844961}}
{1.51, {-8.378221392370069, -7.74613210315303}}
{1.52, {-8.412963106314278, -7.780992832490245}}
{1.53, {-8.447719743259158, -7.81586833189137}}
{1.54, {-8.482491190283783, -7.8507584856767}}
{1.55, {-8.51727733568478, -7.885663179430225}}
{1.56, {-8.552078068956066, -7.920582299978987}}
{1.57, {-8.586893280768464, -7.955515735372239}}
{1.58, {-8.621722862950032, -7.990463374861989}}
{1.59, {-8.65656670846715, -8.025425108883116}}
{1.6, {-8.691424711405688, -8.06040082903441}}
{1.61, {-8.726296766952975, -8.095390428060439}}
{1.62, {-8.761182771379897, -8.130393799833113}}
{1.6300000000000001, {-8.796082622023626, -8.16541083933391}}
{1.6400000000000001, {-8.83099621727086, -8.200441442637104}}
{1.6500000000000001, {-8.865923456541141, -8.235485506892413}}
{1.6600000000000001, {-8.90086424027101, -8.270542930308919}}
{1.6700000000000002, {-8.935818469897937, -8.305613612138858}}
{1.68, {-8.970786047845401, -8.340697452661725}}
{1.69, {-9.005766877507684, -8.375794353169308}}
{1.7, {-9.040760863235246, -8.410904215950398}}
{1.71, {-9.075767910320428, -8.446026944276197}}
{1.72, {-9.110787924983576, -8.48116244238601}}
{1.73, {-9.145820814359325, -8.516310615473104}}
{1.74, {-9.180866486483207, -8.551471369671093}}
{1.75, {-9.215924850278695, -8.586644612040429}}
{1.76, {-9.250995815544435, -8.621830250555412}}
{1.77, {-9.28607929294176, -8.657028194091044}}
{1.78, {-9.321175193982333, -8.69223835241072}}
{1.79, {-9.356283431016523, -8.72746063615376}}
{1.8, {-9.391403917221423, -8.762694956823255}}
{1.81, {-9.42653656658961, -8.797941226774501}}
{1.82, {-9.461681293917813, -8.83319935920329}}
{1.83, {-9.496838014796058, -8.868469268134291}}
{1.84, {-9.532006645597034, -8.903750868410448}}
{1.85, {-9.567187103465239, -8.939044075681771}}
{1.86, {-9.602379306306988, -8.974348806394643}}
{1.87, {-9.637583172780301, -9.009664977781364}}
{1.8800000000000001, {-9.67279862228501, -9.044992507850093}}
{1.8900000000000001, {-9.70802557495297, -9.080331315374535}}
{1.9000000000000001, {-9.743263951638665, -9.115681319884274}}
{1.9100000000000001, {-9.778513673909885, -9.151042441654795}}
{1.9200000000000002, {-9.813774664038643, -9.186414601698317}}
{1.93, {-9.849046844992285, -9.221797721754236}}
{1.94, {-9.884330140424549, -9.257191724280252}}
{1.95, {-9.91962447466703, -9.292596532443097}}
{1.96, {-9.954929772720996, -9.328012070109619}}
{1.97, {-9.9902459602486, -9.363438261838832}}
{1.98, {-10.025572963565308, -9.398875032872542}}
{1.99, {-10.06091070963161, -9.434322309127598}}
{2., {-10.096259126045203, -9.469780017187427}}
{2.01, {-10.131618141033423, -9.505248084294038}}
{2.02, {-10.166987683445633, -9.54072643834021}}
{2.03, {-10.202367682745887, -9.576215007861665}}
{2.04, {-10.237758069005556, -9.611713722029348}}
{2.05, {-10.273158772896274, -9.647222510642134}}
{2.0599999999999996, {-10.308569725682862, -9.682741304119078}}
{2.07, {-10.343990859216467, -9.718270033492656}}
{2.0799999999999996, {-10.37942210592766, -9.753808630401236}}
{2.09, {-10.41486339882011, -9.7893570270822}}
{2.0999999999999996, {-10.450314671463708, -9.824915156365215}}
{2.11, {-10.485775857988209, -9.86048295166525}}
{2.1199999999999997, {-10.52124689307701, -9.896060346975824}}
{2.13, {-10.556727711960777, -9.931647276862767}}
{2.1399999999999997, {-10.59221825041145, -9.96724367645737}}
{2.15, {-10.627718444736272, -10.002849481450603}}
{2.1599999999999997, {-10.663228231771598, -10.038464628086112}}
{2.17, {-10.698747548877488, -10.074089053154662}}
{2.1799999999999997, {-10.734276333931541, -10.109722693987823}}
{2.19, {-10.769814525323648, -10.145365488452162}}
{2.1999999999999997, {-10.805362061950133, -10.181017374943048}}
{2.21, {-10.84091888320844, -10.216678292379314}}
{2.2199999999999998, {-10.876484928991797, -10.252348180197306}}
{2.23, {-10.912060139683794, -10.28802697834509}}
{2.2399999999999998, {-10.947644456153373, -10.323714627277509}}
{2.25, {-10.983237819749423, -10.359411067950191}}
{2.26, {-11.018840172295985, -10.39511624181431}}
{2.27, {-11.054451456087104, -10.430830090811638}}
{2.28, {-11.090071613881976, -10.466552557368846}}
{2.29, {-11.125700588900143, -10.502283584392679}}
{2.3, {-11.161338324816867, -10.53802311526497}}
{2.31, {-11.19698476575806, -10.573771093837486}}
{2.32, {-11.232639856295986, -10.609527464426886}}
{2.3299999999999996, {-11.26830354144474, -10.645292171810231}}
{2.34, {-11.30397576665557, -10.681065161220033}}
{2.3499999999999996, {-11.339656477812456, -10.71684637833955}}
{2.36, {-11.375345621227853, -10.752635769298179}}
{2.3699999999999997, {-11.4110431436385, -10.788433280666684}}
{2.38, {-11.446748992200904, -10.824238859453112}}
{2.3899999999999997, {-11.48246311448725, -10.860052453097941}}
{2.4, {-11.518185458481472, -10.895874009469885}}
{2.4099999999999997, {-11.553915972574915, -10.931703476861463}}
{2.42, {-11.58965460556257, -10.967540803984864}}
{2.4299999999999997, {-11.62540130663892, -11.00338593996747}}
{2.44, {-11.661156025394046, -11.039238834348108}}
{2.4499999999999997, {-11.696918711809879, -11.075099437072616}}
{2.46, {-11.73268931625663, -11.110967698489866}}
{2.4699999999999998, {-11.768467789488328, -11.146843569347672}}
{2.48, {-11.804254082639911, -11.182727000789285}}
{2.4899999999999998, {-11.840048147222998, -11.218617944348749}}
{2.5, {-11.875849935122671, -11.254516351947798}}
{2.51, {-11.911659398593732, -11.290422175891635}}
{2.52, {-11.947476490257149, -11.326335368865328}}
{2.53, {-11.98330116309667, -11.362255883929942}}
{2.54, {-12.019133370455531, -11.398183674519153}}
{2.55, {-12.054973066032602, -11.434118694435446}}
{2.56, {-12.09082020387974, -11.470060897846684}}
{2.57, {-12.126674738397956, -11.506010239282432}}
{2.5799999999999996, {-12.162536624334326, -11.541966673630496}}
{2.59, {-12.19840581677878, -11.577930156133709}}
{2.5999999999999996, {-12.234282271160845, -11.61390064238634}}
{2.61, {-12.270165943246838, -11.649878088330874}}
{2.6199999999999997, {-12.306056789136209, -11.685862450254321}}
{2.63, {-12.34195476525901, -11.721853684785659}}
{2.6399999999999997, {-12.377859828372419, -11.757851748891825}}
{2.65, {-12.413771935558174, -11.793856599875175}}
{2.6599999999999997, {-12.449691044219344, -11.829868195369926}}
{2.67, {-12.485617112077426, -11.865886493339037}}
{2.6799999999999997, {-12.521550097169474, -11.901911452071586}}
{2.69, {-12.55748995784544, -11.93794303017903}}
{2.6999999999999997, {-12.593436652765082, -11.973981186592859}}
{2.71, {-12.629390140895362, -12.010025880561134}}
{2.7199999999999998, {-12.66535038150753, -12.046077071645778}}
{2.73, {-12.701317334174531, -12.082134719719685}}
{2.7399999999999998, {-12.737290958768325, -12.11819878496388}}
{2.75, {-12.773271215457127, -12.154269227864361}}
{2.76, {-12.80925806470282, -12.190346009209593}}
{2.77, {-12.845251467258391, -12.226429090087933}}
{2.78, {-12.881251384165338, -12.26251843188434}}
{2.79, {-12.917257776750995, -12.298613996278016}}
{2.8, {-12.953270606626289, -12.334715745239702}}
{2.81, {-12.989289835683065, -12.370823641029006}}
{2.82, {-13.025315426091545, -12.40693764619165}}
{2.8299999999999996, {-13.061347340298104, -12.443057723557086}}
{2.84, {-13.09738554102282, -12.479183836235777}}
{2.8499999999999996, {-13.133429991256905, -12.515315947616712}}
{2.86, {-13.169480654260461, -12.551454021364956}}
{2.8699999999999997, {-13.205537493560431, -12.587598021419035}}
{2.88, {-13.241600472947646, -12.62374791198862}}
{2.8899999999999997, {-13.277669556475272, -12.659903657551947}}
{2.9, {-13.313744708456094, -12.696065222853653}}
{2.9099999999999997, {-13.349825893460366, -12.73223257290212}}
{2.92, {-13.385913076313681, -12.76840567296735}}
{2.9299999999999997, {-13.422006222094662, -12.804584488578563}}
{2.94, {-13.458105296133027, -12.840768985521715}}
{2.9499999999999997, {-13.494210264007208, -12.876959129837699}}
{2.96, {-13.53032109154234, -12.91315488781948}}
{2.9699999999999998, {-13.566437744808177, -12.949356226010375}}
{2.98, {-13.60256019011698, -12.98556311120162}}
{2.9899999999999998, {-13.63868839402149, -13.021775510430155}}
{3., {-13.67482232331285, -13.057993390976634}}
{3.01, {-13.710961945018637, -13.094216720363102}}
{3.02, {-13.747107226401, -13.130445466351047}}
{3.03, {-13.783258134954348, -13.16667959693907}}
{3.04, {-13.819414638403689, -13.202919080361308}}
{3.05, {-13.855576704702642, -13.23916388508474}}
{3.06, {-13.891744302031537, -13.275413979807578}}
{3.07, {-13.927917398795268, -13.311669333457294}}
{3.08, {-13.96409596362192, -13.347929915188296}}
{3.09, {-14.000279965360505, -13.384195694380342}}
{3.0999999999999996, {-14.036469373079234, -13.420466640636375}}
{3.11, {-14.072664156063746, -13.456742723780625}}
{3.1199999999999997, {-14.108864283815121, -13.493023913856613}}
{3.13, {-14.14506972604865, -13.529310181125656}}
{3.1399999999999997, {-14.18128045269133, -13.565601496064602}}
{3.15, {-14.217496433880417, -13.601897829363907}}
{3.1599999999999997, {-14.253717639962147, -13.638199151926397}}
{3.17, {-14.289944041489127, -13.67450543486465}}
{3.1799999999999997, {-14.326175609219517, -13.710816649499984}}
{3.19, {-14.36241231411469, -13.747132767360023}}
{3.1999999999999997, {-14.398654127337965, -13.783453760177412}}
{3.21, {-14.434901020252815, -13.819779599887836}}
{3.2199999999999998, {-14.47115296442135, -13.85611025862846}}
{3.23, {-14.507409931602329, -13.892445708735933}}
{3.2399999999999998, {-14.543671893750028, -13.928785922744863}}
{3.25, {-14.579938823012593, -13.965130873386643}}
{3.26, {-14.616210691730018, -14.001480533586735}}
{3.27, {-14.65248747243307, -14.03783487646387}}
{3.28, {-14.688769137841641, -14.074193875328223}}
{3.29, {-14.725055660863042, -14.110557503679745}}
{3.3, {-14.761347014590626, -14.146925735206471}}
{3.31, {-14.79764317230234, -14.183298543783225}}
{3.32, {-14.833944107459152, -14.219675903469817}}
{3.33, {-14.870249793703659, -14.256057788509382}}
{3.34, {-14.906560204858314, -14.292444173327468}}
{3.3499999999999996, {-14.942875314924668, -14.328835032529613}}
{3.36, {-14.97919509808119, -14.365230340900757}}
{3.3699999999999997, {-15.01551952868218, -14.401630073402941}}
{3.38, {-15.051848581256655, -14.438034205174526}}
{3.3899999999999997, {-15.088182230506456, -14.474442711528281}}
{3.4, {-15.124520451305006, -14.510855567950006}}
{3.4099999999999997, {-15.160863218696106, -14.547272750097294}}
{3.42, {-15.197210507892715, -14.583694233798074}}
{3.4299999999999997, {-15.233562294275035, -14.620119995048796}}
{3.44, {-15.26991855338973, -14.656550010013826}}
{3.4499999999999997, {-15.306279260948475, -14.69298425502327}}
{3.46, {-15.342644392826516, -14.729422706572125}}
{3.4699999999999998, {-15.379013925061393, -14.765865341318708}}
{3.48, {-15.415387833851979, -14.802312136083383}}
{3.4899999999999998, {-15.451766095556703, -14.838763067847218}}
{3.5, {-15.488148686692709, -14.875218113750694}}
{3.51, {-15.524535583934474, -14.911677251092424}}
{3.52, {-15.560926764112407, -14.948140457327618}}
{3.53, {-15.597322204211862, -14.984607710067415}}
{3.54, {-15.633721881371956, -15.021078987076883}}
{3.55, {-15.670125772884143, -15.057554266274082}}
{3.56, {-15.70653385619106, -15.094033525729179}}
{3.57, {-15.742946108885556, -15.130516743662538}}
{3.58, {-15.779362508709445, -15.167003898444033}}
{3.59, {-15.815783033552021, -15.203494968591647}}
{3.5999999999999996, {-15.852207661449437, -15.239989932770198}}
{3.61, {-15.888636370583221, -15.276488769790214}}
{3.6199999999999997, {-15.92506913927934, -15.312991458607128}}
{3.63, {-15.961505946006735, -15.34949797831925}}
{3.6399999999999997, {-15.997946769376645, -15.386008308167458}}
{3.65, {-16.034391588141386, -15.422522427533764}}
{3.6599999999999997, {-16.07084038119306, -15.459040315940053}}
{3.67, {-16.10729312756261, -15.495561953047106}}
{3.6799999999999997, {-16.143749806418743, -15.53208731865326}}
{3.69, {-16.18021039706713, -15.568616392693938}}
{3.6999999999999997, {-16.21667487894883, -15.605149155239715}}
{3.71, {-16.253143231639626, -15.641685586495786}}
{3.7199999999999998, {-16.28961543484894, -15.678225666800762}}
{3.73, {-16.32609146841852, -15.714769376625586}}
{3.7399999999999998, {-16.362571312322086, -15.751316696572548}}
{3.75, {-16.399054946663508, -15.787867607374052}}
{3.76, {-16.43554235167652, -15.824422089891772}}
{3.77, {-16.472033507723218, -15.860980125115859}}
{3.78, {-16.508528395293332, -15.89754169416307}}
{3.79, {-16.545026995003205, -15.934106778276806}}
{3.8, {-16.581529287594908, -15.970675358825632}}
{3.81, {-16.618035253935158, -16.007247417302217}}
{3.82, {-16.654544875014317, -16.043822935322197}}
{3.83, {-16.69105813194576, -16.080401894623993}}
{3.84, {-16.727575005964454, -16.116984277066738}}
{3.8499999999999996, {-16.76409547842662, -16.1535700646305}}
{3.86, {-16.800619530808508, -16.190159239414314}}
{3.8699999999999997, {-16.837147144705373, -16.226751783635695}}
{3.88, {-16.87367830183055, -16.26334767963009}}
{3.8899999999999997, {-16.91021298401514, -16.29994690984907}}
{3.9, {-16.946751173206547, -16.33654945686}}
{3.9099999999999997, {-16.983292851467418, -16.373155303345598}}
{3.92, {-17.019838000975692, -16.40976443210185}}
{3.9299999999999997, {-17.056386604022876, -16.446376826038012}}
{3.94, {-17.09293864301344, -16.482992468175528}}
{3.9499999999999997, {-17.12949410046407, -16.519611341647266}}
{3.96, {-17.166052959002954, -16.55623342969593}}
{3.9699999999999998, {-17.202615201368385, -16.592858715674726}}
{3.98, {-17.239180810408737, -16.629487183044567}}
{3.9899999999999998, {-17.275749769081045, -16.66611881537506}}
{4., {-17.31232206045025, -16.702753596342458}}
{4.01, {-17.348897667688824, -16.73939150972933}}
{4.02, {-17.385476574075504, -16.77603253942348}}
{4.03, {-17.42205876299473, -16.812676669417822}}
{4.04, {-17.458644217935742, -16.849323883808353}}
{4.05, {-17.49523292249176, -16.885974166794515}}
{4.06, {-17.531824860359546, -16.92262750267781}}
{4.07, {-17.568420015338603, -16.959283875861594}}
{4.08, {-17.60501837132962, -16.995943270848937}}
{4.09, {-17.64161991233465, -17.03260567224369}}
{4.1, {-17.678224622456206, -17.06927106474827}}
{4.109999999999999, {-17.714832485896217, -17.10593943316368}}
{4.12, {-17.751443486955345, -17.142610762388795}}
{4.13, {-17.78805761003253, -17.179285037418747}}
{4.14, {-17.82467483962381, -17.21596224334521}}
{4.1499999999999995, {-17.861295160322268, -17.252642365355214}}
{4.16, {-17.897918556816613, -17.289325388730457}}
{4.17, {-17.934545013891057, -17.32601129884654}}
{4.18, {-17.97117451642407, -17.362700081172264}}
{4.1899999999999995, {-18.00780704938828, -17.39939172126914}}
{4.2, {-18.04444259784936, -17.436086204790687}}
{4.21, {-18.08108114696552, -17.47278351748096}}
{4.22, {-18.117722681986663, -17.50948364517505}}
{4.2299999999999995, {-18.154367188253985, -17.54618657379784}}
{4.24, {-18.191014651199158, -17.582892289362874}}
{4.25, {-18.227665056343735, -17.619600777972444}}
{4.26, {-18.264318389298214, -17.656312025816735}}
{4.27, {-18.300974635762003, -17.69302601917277}}
{4.28, {-18.337633781521973, -17.729742744404312}}
{4.29, {-18.374295812452633, -17.766462187960677}}
{4.3, {-18.41096071451494, -17.803184336376756}}
{4.31, {-18.44762847375573, -17.839909176271522}}
{4.32, {-18.484299076307586, -17.876636694348086}}
{4.33, {-18.520972508387405, -17.913366877392864}}
{4.34, {-18.557648756296565, -17.950099712274948}}
{4.35, {-18.594327806419873, -17.9868351859456}}
{4.36, {-18.631009645225, -18.023573285437223}}
{4.37, {-18.667694259262138, -18.060313997863414}}
{4.38, {-18.704381635163212, -18.097057310417693}}
{4.39, {-18.741071759641038, -18.133803210373404}}
{4.3999999999999995, {-18.77776461948948, -18.170551685082994}}
{4.41, {-18.814460201581944, -18.20730272197737}}
{4.42, {-18.851158492871782, -18.244056308565135}}
{4.43, {-18.887859480390762, -18.280812432432516}}
{4.4399999999999995, {-18.92456315124915, -18.317571081242452}}
{4.45, {-18.96126949263495, -18.354332242733786}}
{4.46, {-18.9979784918136, -18.391095904721595}}
{4.47, {-19.034690136126713, -18.427862055095062}}
{4.4799999999999995, {-19.071404412992383, -18.464630681819013}}
{4.49, {-19.108121309904124, -18.501401772931423}}
{4.5, {-19.144840814430463, -18.538175316544127}}
{4.51, {-19.18156291421453, -18.57495130084175}}
{4.52, {-19.21828759697324, -18.611729714081118}}
{4.53, {-19.255014850497112, -18.64851054459128}}
{4.54, {-19.291744662649638, -18.685293780772504}}
{4.55, {-19.328477021366485, -18.722079411095496}}
{4.56, {-19.36521191465538, -18.758867424101524}}
{4.57, {-19.40194933059569, -18.795657808401835}}
{4.58, {-19.438689257336964, -18.832450552676693}}
{4.59, {-19.47543168309989, -18.869245645675008}}
{4.6, {-19.512176596174687, -18.906043076214196}}
{4.61, {-19.54892398492108, -18.942842833179498}}
{4.62, {-19.585673837767434, -18.979644905523234}}
{4.63, {-19.622426143211246, -19.016449282264773}}
{4.64, {-19.659180889817108, -19.0532559524894}}
{4.6499999999999995, {-19.695938066217735, -19.09006490534879}}
{4.66, {-19.73269766111239, -19.126876130059387}}
{4.67, {-19.76945966326737, -19.16368961590326}}
{4.68, {-19.806224061514612, -19.20050535222605}}
{4.6899999999999995, {-19.84299084475196, -19.237323328438343}}
{4.7, {-19.879760001942124, -19.274143534013255}}
{4.71, {-19.916531522112965, -19.31096595848765}}
{4.72, {-19.953305394356153, -19.34779059146082}}
{4.7299999999999995, {-19.990081607827435, -19.384617422593987}}
{4.74, {-20.02686015174575, -19.42144644161056}}
{4.75, {-20.063641015393184, -19.458277638294735}}
{4.76, {-20.10042418811411, -19.49511100249185}}
{4.77, {-20.137209659315207, -19.531946524107717}}
{4.78, {-20.173997418464474, -19.568784193107845}}
{4.79, {-20.210787455091424, -19.60562399951731}}
{4.8, {-20.247579758785974, -19.642465933420752}}
{4.81, {-20.284374319198964, -19.679309984960955}}
{4.82, {-20.321171126040586, -19.716156144339415}}
{4.83, {-20.35797016908095, -19.75300440181528}}
{4.84, {-20.394771438149327, -19.789854747705512}}
{4.85, {-20.43157492313352, -19.826707172383546}}
{4.86, {-20.46838061397963, -19.86356166628029}}
{4.87, {-20.505188500691872, -19.90041821988195}}
{4.88, {-20.541998573331885, -19.937276823731583}}
{4.89, {-20.578810822018365, -19.974137468427063}}
{4.8999999999999995, {-20.61562523692694, -20.011000144621587}}
{4.91, {-20.65244180828943, -20.047864843023188}}
{4.92, {-20.689260526393603, -20.084731554393958}}
{4.93, {-20.726081381583136, -20.12160026955007}}
{4.9399999999999995, {-20.76290436425634, -20.158470979361383}}
{4.95, {-20.799729464866996, -20.195343674750735}}
{4.96, {-20.836556673922875, -20.232218346693827}}
{4.97, {-20.873385981986104, -20.269094986219063}}
{4.9799999999999995, {-20.91021737967239, -20.30597358440664}}
{4.99, {-20.947050857651007, -20.34285413238858}}
{5., {-20.98388640664403, -20.379736621348158}}
{5.01, {-21.020724017426186, -20.41662104252008}}
{5.02, {-21.05756368082439, -20.453507387189152}}
{5.03, {-21.09440538771804, -20.49039564669099}}
{5.04, {-21.131249129037535, -20.527285812410877}}
{5.05, {-21.168094895764668, -20.564177875783592}}
{5.06, {-21.204942678932213, -20.601071828293513}}
{5.07, {-21.241792469623576, -20.63796766147388}}
{5.08, {-21.278644258971998, -20.674865366906236}}
{5.09, {-21.315498038160932, -20.71176493622076}}
{5.1, {-21.35235379842341, -20.74866636109555}}
{5.11, {-21.38921153104146, -20.78556963325578}}
{5.12, {-21.42607122734621, -20.82247474447468}}
