{0., {-6.550000000000038, -6.050000000000051}}
{0.8200000000000001, {-6.49146198252209, -6.331493339325444}}
{0.84, {-6.51832211946987, -6.361148076685196}}
{0.86, {-6.545502206536795, -6.390985060716728}}
{0.88, {-6.572985194313145, -6.420995457996014}}
{0.9, {-6.600755094462405, -6.451170970985665}}
{0.92, {-6.628796912308719, -6.481503800317353}}
{0.9400000000000001, {-6.657096582691273, -6.511986609981725}}
{0.96, {-6.6856409092073035, -6.542612495195344}}
{0.98, {-6.714417506883214, -6.573374952729765}}
{1., {-6.743414748250749, -6.604267853503967}}
{1.02, {-6.772621712759519, -6.635285417259177}}
{1.04, {-6.802028139421589, -6.666422189147625}}
{1.06, {-6.831624382561529, -6.697673018080879}}
{1.08, {-6.861401370528759, -6.72903303669704}}
{1.1, {-6.891350567219469, -6.760497642814898}}
{1.12, {-6.921463936251767, -6.79206248225812}}
{1.1400000000000001, {-6.951733907635636, -6.823723432937853}}
{1.16, {-6.982153346782145, -6.855476590094408}}
{1.18, {-7.012715525699727, -6.887318252606046}}
{1.2, {-7.043414096231368, -6.919244910280169}}
{1.22, {-7.074243065191933, -6.951253232049436}}
{1.24, {-7.105196771273374, -6.98334005500263}}
{1.26, {-7.136269863590991, -7.015502374184384}}
{1.28, {-7.167457281753337, -7.047737333104991}}
{1.3, {-7.198754237344014, -7.080042214904829}}
{1.32, {-7.230156196712708, -7.112414434124116}}
{1.34, {-7.261658864977513, -7.144851529031155}}
{1.36, {-7.2932581711504305, -7.177351154467516}}
{1.3800000000000001, {-7.324950254300954, -7.209911075170836}}
{1.4000000000000001, {-7.356731450681889, -7.242529159540007}}
{1.42, {-7.388598281744507, -7.275203373809737}}
{1.44, {-7.420547442978016, -7.307931776604302}}
{1.46, {-7.45257579351128, -7.340712513843294}}
{1.48, {-7.484680346420444, -7.373543813973241}}
{1.5, {-7.516858259690672, -7.406423983501897}}
{1.52, {-7.549106827783198, -7.439351402814052}}
{1.54, {-7.581423473763442, -7.472324522247567}}
{1.56, {-7.6138057419491965, -7.505341858413214}}
{1.58, {-7.64625129104124, -7.538401990739651}}
{1.6, {-7.678757887700742, -7.5715035582285894}}
{1.62, {-7.711323400541913, -7.604645256406028}}
{1.6400000000000001, {-7.743945794509804, -7.637825834455458}}
{1.6600000000000001, {-7.77662312561601, -7.671044092521244}}
{1.68, {-7.80935353600626, -7.704298879170586}}
{1.7, {-7.842135249337788, -7.737589089003185}}
{1.72, {-7.874966566443295, -7.770913660399482}}
{1.74, {-7.907845861262674, -7.804271573398026}}
{1.76, {-7.940771577023386, -7.837661847692902}}
{1.78, {-7.973742222652963, -7.871083540744954}}
{1.8, {-8.006756369406977, -7.904535745998025}}
{1.82, {-8.039812647698849, -7.938017591194314}}
{1.84, {-8.072909744116853, -7.971528236782391}}
{1.86, {-8.106046398617469, -8.005066874412268}}
{1.8800000000000001, {-8.139221401880892, -8.03863272551141}}
{1.9000000000000001, {-8.172433592820601, -8.072225039937894}}
{1.92, {-8.205681856235444, -8.105843094704698}}
{1.94, {-8.238965120595028, -8.13948619277143}}
{1.96, {-8.272282355950235, -8.173153661899752}}
{1.98, {-8.30563257196096, -8.206844853568192}}
{2., {-8.33901481603334, -8.240559141942501}}
{2.02, {-8.372428171559129, -8.274295922899224}}
{2.04, {-8.405871756252063, -8.30805461309865}}
{2.06, {-8.43934472057382, -8.341834649104399}}
{2.08, {-8.472846246245176, -8.37563548654711}}
{2.1, {-8.50637554483611, -8.409456599329715}}
{2.12, {-8.539931856430997, -8.443297478871434}}
{2.14, {-8.573514448363952, -8.477157633389323}}
{2.16, {-8.607122614019556, -8.51103658721403}}
{2.18, {-8.640755671696484, -8.544933880139187}}
{2.2, {-8.6744129635288, -8.578849066800906}}
{2.22, {-8.708093854462366, -8.612781716087833}}
{2.24, {-8.741797731283404, -8.646731410577987}}
{2.2600000000000002, {-8.775524001695013, -8.680697746002332}}
{2.2800000000000002, {-8.809272093440438, -8.71468033073356}}
{2.3000000000000003, {-8.843041453469256, -8.7486787852976}}
{2.32, {-8.876831547144564, -8.782692741908205}}
{2.34, {-8.910641857488697, -8.816721844022323}}
{2.36, {-8.944471884465411, -8.850765745915089}}
{2.38, {-8.978321144296658, -8.884824112275133}}
{2.4, {-9.012189168811707, -8.918896617816266}}
{2.42, {-9.046075504827044, -8.952982946907357}}
{2.44, {-9.07997971355541, -8.987082793218054}}
{2.46, {-9.113901370042411, -9.021195859379786}}
{2.48, {-9.147840062628985, -9.055321856661955}}
{2.5, {-9.181795392438978, -9.089460504661213}}
{2.52, {-9.215766972889368, -9.123611531004691}}
{2.54, {-9.24975442922366, -9.157774671065548}}
{2.56, {-9.283757398065111, -9.191949667690073}}
{2.58, {-9.317775526990909, -9.226136270936951}}
{2.6, {-9.351808474124407, -9.260334237826754}}
{2.62, {-9.385855907746015, -9.294543332101965}}
{2.64, {-9.419917505920605, -9.328763323996622}}
{2.66, {-9.453992956141153, -9.362993990015767}}
{2.68, {-9.488081954988152, -9.397235112723429}}
{2.7, {-9.52218420780304, -9.431486480539228}}
{2.72, {-9.556299428375745, -9.465747887543051}}
{2.74, {-9.590427338645869, -9.500019133287394}}
{2.7600000000000002, {-9.62456766841533, -9.534300022617645}}
{2.7800000000000002, {-9.658720155074354, -9.568590365498215}}
{2.8000000000000003, {-9.692884543337778, -9.602889976847077}}
{2.82, {-9.727060584992616, -9.637198676374817}}
{2.84, {-9.761248038655772, -9.671516288431544}}
{2.86, {-9.795446669542, -9.705842641858768}}
{2.88, {-9.829656249240735, -9.74017756984681}}
{2.9, {-9.863876555501749, -9.77452090979806}}
{2.92, {-9.898107372030331, -9.808872503195248}}
{2.94, {-9.932348488289547, -9.843232195474005}}
{2.96, {-9.966599699310343, -9.877599835901245}}
{2.98, {-10.00086080550996, -9.911975277456898}}
{3., {-10.035131612516466, -9.946358376720893}}
{3.02, {-10.069411931000275, -9.980748993763495}}
{3.04, {-10.1037015765126, -10.015146992040092}}
{3.06, {-10.138000369329431, -10.049552238289724}}
{3.08, {-10.172308134302106, -10.083964602437048}}
{3.1, {-10.206624700712336, -10.118383957497635}}
{3.12, {-10.24094990213438, -10.152810179487155}}
{3.14, {-10.275283576300867, -10.187243147333463}}
{3.16, {-10.309625564974109, -10.221682742791286}}
{3.18, {-10.343975713822493, -10.256128850360744}}
{3.2, {-10.378333872300598, -10.29058135720814}}
{3.22, {-10.41269989353476, -10.325040153089573}}
{3.24, {-10.4470736342114, -10.359505130276872}}
{3.2600000000000002, {-10.481454954470625, -10.393976183486854}}
{3.2800000000000002, {-10.51584371780301, -10.428453209811961}}
{3.3000000000000003, {-10.55023979094991, -10.462936108654043}}
{3.3200000000000003, {-10.584643043807942, -10.497424781659841}}
{3.34, {-10.619053349335939, -10.531919132658762}}
{3.36, {-10.653470583466008, -10.566419067603046}}
{3.38, {-10.68789462501696, -10.600924494508893}}
{3.4, {-10.72232535561119, -10.635435323401081}}
{3.42, {-10.75676265959434, -10.669951466257752}}
{3.44, {-10.791206423957506, -10.704472836958306}}
{3.46, {-10.82565653826236, -10.738999351232101}}
{3.48, {-10.860112894568385, -10.773530926608961}}
{3.5, {-10.894575387362998, -10.808067482371705}}
{3.52, {-10.929043913493741, -10.84260893950979}}
{3.54, {-10.963518372103211, -10.877155220674208}}
{3.56, {-10.99799866456489, -10.911706250134527}}
{3.58, {-11.032484694422603, -10.9462619537363}}
{3.6, {-11.066976367331202, -10.980822258860805}}
{3.62, {-11.101473590999062, -11.015387094385362}}
{3.64, {-11.135976275132682, -11.04995639064465}}
{3.66, {-11.170484331382884, -11.084530079394073}}
{3.68, {-11.20499767329335, -11.119108093773853}}
{3.7, {-11.239516216249463, -11.15369036827344}}
{3.72, {-11.27403987743072, -11.188276838698501}}
{3.74, {-11.308568575762404, -11.222867442137366}}
{3.7600000000000002, {-11.343102231870658, -11.257462116929446}}
{3.7800000000000002, {-11.377640768037887, -11.292060802634513}}
{3.8000000000000003, {-11.412184108159991, -11.326663440002129}}
{3.8200000000000003, {-11.44673217770469, -11.361269970943297}}
{3.84, {-11.481284903671174, -11.39588033850151}}
{3.86, {-11.515842214551421, -11.430494486825559}}
{3.88, {-11.55040404029169, -11.465112361142776}}
{3.9, {-11.584970312256127, -11.499733907733166}}
{3.92, {-11.619540963191412, -11.534359073904566}}
{3.94, {-11.65411592719157, -11.568987807967673}}
{3.96, {-11.688695139664878, -11.603620059212414}}
{3.98, {-11.723278537301272, -11.638255777885377}}
{4., {-11.757866058040584, -11.672894915166745}}
{4.0200000000000005, {-11.79245764104229, -11.707537423148866}}
{4.04, {-11.827053226655037, -11.742183254814973}}
{4.0600000000000005, {-11.86165275638851, -11.776832364018517}}
{4.08, {-11.896256172885094, -11.81148470546323}}
{4.1, {-11.93086341989227, -11.846140234683514}}
{4.12, {-11.965474442236854, -11.88079890802577}}
{4.14, {-12.00008918579866, -11.915460682629492}}
{4.16, {-12.034707597485879, -11.950125516409916}}
{4.18, {-12.069329625210633, -11.984793368039819}}
{4.2, {-12.103955217865686, -12.019464196933477}}
{4.22, {-12.138584325300863, -12.054137963229488}}
{4.24, {-12.17321689830143, -12.088814627774507}}
{4.26, {-12.207852888566315, -12.123494152108485}}
{4.28, {-12.242492248686624, -12.158176498448286}}
{4.3, {-12.27713493212565, -12.192861629673779}}
{4.32, {-12.31178089319846, -12.227549509312782}}
{4.34, {-12.346430087053097, -12.26224010152735}}
{4.36, {-12.381082469651146, -12.296933371099817}}
{4.38, {-12.4157379977496, -12.331629283419565}}
{4.4, {-12.450396628883198, -12.366327804470057}}
{4.42, {-12.48505832134688, -12.401028900815898}}
{4.44, {-12.519723034178654, -12.435732539590568}}
{4.46, {-12.55439072714365, -12.47043868848493}}
{4.48, {-12.589061360717505, -12.505147315734446}}
{4.5, {-12.62373489607114, -12.53985839010845}}
{4.5200000000000005, {-12.658411295055432, -12.57457188089895}}
{4.54, {-12.693090520186637, -12.609287757909609}}
{4.5600000000000005, {-12.727772534631388, -12.64400599144494}}
{4.58, {-12.7624573021933, -12.678726552300347}}
{4.6000000000000005, {-12.79714478729902, -12.713449411751965}}
{4.62, {-12.831834954984586, -12.748174541546344}}
{4.64, {-12.866527770883199, -12.78290191389143}}
{4.66, {-12.901223201211664, -12.817631501446979}}
{4.68, {-12.935921212758716, -12.852363277315304}}
{4.7, {-12.97062177287274, -12.887097215032606}}
{4.72, {-13.00532484945003, -12.921833288560052}}
{4.74, {-13.040030410923311, -12.956571472275064}}
{4.76, {-13.074738426250772, -12.991311740963802}}
{4.78, {-13.10944886490497, -13.0260540698122}}
{4.8, {-13.14416169686244, -13.060798434398505}}
{4.82, {-13.178876892593056, -13.095544810685467}}
{4.84, {-13.213594423050463, -13.130293175013165}}
{4.86, {-13.248314259661734, -13.165043504090571}}
{4.88, {-13.283036374317764, -13.199795774989743}}
{4.9, {-13.317760739364296, -13.234549965137763}}
{4.92, {-13.352487327592415, -13.2693060523106}}
{4.94, {-13.387216112229966, -13.30406401462574}}
{4.96, {-13.421947066932207, -13.338823830536084}}
{4.98, {-13.45668016577418, -13.373585478823488}}
{5., {-13.491415383241717, -13.40834893859248}}
